Gs_1,Gs_2,Gs_3,Ts_0cm,Ts_2cm,Ts_4cm,Ts_10cm,Ts_20cm,Ts_40cm,Ts_60cm,Ts_100cm,Ms_2cm
-1.3123333333333334,-13.699999999999998,-7.259666666666667,19.610000000000003,9.77,8.943333333333333,12.793333333333331,16.993333333333332,19.376666666666665,19.86,20.13,2.9763333333333333
11.654666666666666,-2.7396666666666665,4.483666666666667,23.833333333333332,12.28,9.92,12.713333333333331,16.923333333333336,19.366666666666667,19.856666666666666,20.13,3.0226666666666664
24.23,9.322333333333336,16.98333333333333,28.44666666666667,14.926666666666668,11.146666666666668,12.693333333333332,16.86,19.353333333333335,19.843333333333337,20.126666666666665,3.0713333333333335
35.18333333333333,21.563333333333333,29.31,32.196666666666665,17.51,12.556666666666668,12.75,16.8,19.343333333333337,19.833333333333332,20.12,3.1216666666666666
44.46666666666667,32.63999999999999,40.413333333333334,35.419999999999995,19.943333333333335,14.056666666666668,12.883333333333333,16.74,19.313333333333333,19.81,20.113333333333333,3.1686666666666667
52.24333333333333,42.39666666666667,50.13333333333333,38.01,22.180000000000003,15.579999999999998,13.086666666666666,16.683333333333334,19.3,19.8,20.12,3.216333333333333
58.31999999999999,50.65,58.19,39.51666666666667,24.143333333333334,17.076666666666664,13.363333333333332,16.62,19.286666666666665,19.80333333333333,20.12,3.26
62.17666666666667,56.76666666666666,63.443333333333335,39.41,25.833333333333332,18.503333333333337,13.71,16.573333333333334,19.27333333333333,19.79,20.113333333333333,3.2726666666666673
63.14333333333334,59.71333333333333,65.47666666666667,39.276666666666664,27.100000000000005,19.81,14.12,16.536666666666665,19.256666666666668,19.783333333333335,20.106666666666666,3.2739999999999996
61.94,60.47,65.13000000000001,38.61666666666667,27.909999999999997,20.930000000000003,14.576666666666668,16.51666666666667,19.233333333333334,19.776666666666667,20.103333333333335,3.2769999999999997
58.69333333333333,59.336666666666666,62.60333333333333,36.45,28.25666666666667,21.823333333333338,15.050000000000002,16.5,19.22,19.766666666666666,20.093333333333337,3.283333333333333
53.70333333333334,56.23666666666667,57.75666666666667,34.550000000000004,28.153333333333336,22.48,15.536666666666669,16.49,19.19666666666667,19.753333333333337,20.093333333333337,3.276
47.17666666666667,51.49666666666667,51.35333333333333,33.196666666666665,27.566666666666663,22.86666666666667,16.016666666666666,16.5,19.19333333333333,19.75,20.1,3.253
39.29333333333333,45.19,44.126666666666665,30.36,26.796666666666667,23.016666666666666,16.466666666666665,16.51666666666667,19.173333333333336,19.74333333333333,20.1,3.232
30.356666666666666,36.72,35.53333333333334,26.55,25.75,22.96666666666667,16.88,16.546666666666667,19.153333333333332,19.73,20.093333333333337,3.207666666666667
21.183333333333337,27.05666666666666,25.59,21.983333333333334,24.433333333333337,22.703333333333333,17.25,16.59,19.13,19.716666666666665,20.086666666666662,3.189333333333334
11.443333333333332,16.973333333333333,14.926666666666668,17.060000000000002,22.96666666666667,22.256666666666664,17.566666666666666,16.646666666666665,19.110000000000003,19.69666666666667,20.076666666666664,3.157
1.478,6.974666666666667,4.401,12.72,21.406666666666663,21.656666666666663,17.816666666666666,16.72,19.076666666666664,19.68,20.063333333333333,3.1333333333333333
-7.783,-2.0416666666666665,-5.026,10.06,19.833333333333332,20.930000000000003,18.006666666666664,16.79,19.06,19.66,20.05,3.1053333333333337
-15.066666666666668,-9.464333333333334,-12.396666666666668,8.926666666666668,18.41,20.12333333333333,18.12,16.87333333333333,19.04,19.65,20.05,3.081
-19.873333333333335,-14.753333333333332,-17.276666666666667,8.606666666666667,17.236666666666668,19.326666666666668,18.180000000000003,16.97,19.026666666666667,19.646666666666665,20.046666666666667,3.063333333333334
-22.853333333333335,-18.20333333333333,-20.333333333333332,7.814333333333334,16.236666666666668,18.563333333333333,18.16,17.05,19.01,19.636666666666667,20.033333333333335,3.0476666666666667
-24.956666666666667,-20.716666666666665,-22.516666666666666,7.0423333333333344,15.36,17.853333333333335,18.09,17.12666666666667,18.99333333333333,19.62,20.033333333333335,3.029666666666667
-26.573333333333338,-22.653333333333336,-24.22,6.5456666666666665,14.566666666666668,17.19333333333333,17.98,17.203333333333333,18.976666666666667,19.610000000000003,20.04,3.022
-27.67,-24.126666666666665,-25.44333333333333,6.118333333333333,13.866666666666667,16.583333333333332,17.849999999999998,17.27333333333333,18.97,19.596666666666668,20.03,3.007333333333333
-28.436666666666667,-25.22,-26.30666666666667,5.590333333333334,13.25,16.02,17.69666666666667,17.343333333333334,18.956666666666667,19.586666666666662,20.02,2.997666666666667
-29.073333333333338,-26.11,-27.016666666666666,5.216666666666666,12.663333333333332,15.496666666666668,17.53,17.403333333333332,18.94,19.573333333333338,20.013333333333335,2.9913333333333334
-29.53333333333333,-26.816666666666663,-27.55333333333333,4.826333333333333,12.14,15.003333333333332,17.35,17.453333333333333,18.93,19.55666666666667,20.0,2.982666666666667
-29.963333333333335,-27.386666666666667,-28.03,3.5393333333333334,11.653333333333334,14.546666666666669,17.166666666666668,17.49666666666667,18.916666666666668,19.543333333333333,20.0,2.9763333333333333
-31.123333333333335,-28.366666666666664,-29.103333333333335,1.9806666666666668,11.086666666666666,14.1,16.973333333333333,17.526666666666667,18.91,19.536666666666665,19.996666666666663,2.9643333333333337
-32.67666666666667,-29.793333333333333,-30.60666666666667,2.177,10.49,13.65,16.790000000000003,17.553333333333335,18.9,19.526666666666667,19.99,2.9606666666666666
-33.24333333333333,-30.733333333333334,-31.336666666666662,1.461,10.01,13.203333333333331,16.596666666666668,17.58,18.906666666666663,19.51,19.99333333333333,2.951333333333333
-34.0,-31.483333333333334,-32.07,0.6153333333333333,9.51,12.773333333333332,16.393333333333334,17.58,18.896666666666665,19.506666666666668,19.986666666666665,2.9423333333333335
-34.95,-32.36000000000001,-32.93,0.1456666666666666,9.0,12.35,16.19,17.58,18.89,19.496666666666663,19.98,2.933
-35.73,-33.09666666666667,-33.65,-0.4416666666666666,8.503333333333334,11.933333333333332,15.983333333333334,17.573333333333334,18.89,19.476666666666667,19.98,2.9280000000000004
-36.32666666666666,-33.76,-34.24666666666666,-0.617,8.051,11.523333333333332,15.783333333333331,17.57,18.883333333333333,19.47666666666667,19.98,2.922333333333333
-36.703333333333326,-34.17333333333334,-34.6,-1.5436666666666667,7.608666666666667,11.13,15.58,17.55333333333333,18.88333333333333,19.463333333333335,19.97,2.9143333333333334
-37.32333333333333,-34.78666666666667,-35.20666666666667,-1.7753333333333334,7.159,10.74,15.363333333333332,17.53,18.88,19.456666666666667,19.97,2.908
-37.620000000000005,-35.21666666666667,-35.553333333333335,-1.7493333333333332,6.762666666666667,10.363333333333337,15.15,17.496666666666666,18.876666666666665,19.44,19.96,2.9
-37.46,-35.31666666666667,-35.47666666666667,-0.989,6.447333333333333,10.01,14.943333333333332,17.466666666666665,18.87,19.44,19.96,2.8939999999999997
