DR,DLR_Cor,Ta_5m,Press,UR,ULR_Cor,Rain
-1.6726666666666663,270.06666666666666,2.3186666666666667,901.6666666666666,0.418,306.5333333333333,0.0
10.758666666666665,269.06666666666666,0.223,902.0,4.911666666666666,304.3,0.0
53.96,266.6666666666667,0.891,903.0,19.453333333333333,309.43333333333334,0.0
88.45333333333333,267.1666666666667,1.4536666666666669,903.0,27.290000000000003,315.2666666666667,0.0
147.16666666666666,274.43333333333334,2.8203333333333336,903.0,43.74333333333334,325.5333333333333,0.0
203.4,280.56666666666666,4.696000000000001,903.6666666666666,60.17666666666667,337.93333333333334,0.0
338.8,275.93333333333334,7.226333333333334,904.0,99.22333333333331,353.09999999999997,0.0
588.5333333333334,280.09999999999997,10.973333333333334,901.3333333333334,160.6,384.3666666666666,0.0
662.2333333333332,285.46666666666664,12.443333333333332,904.0,171.53333333333333,404.1666666666667,0.0
673.4333333333333,290.8333333333333,13.953333333333331,904.0,165.76666666666668,418.9666666666667,0.0
694.2333333333335,306.3333333333333,15.346666666666666,904.0,168.06666666666666,439.26666666666665,0.0
742.0,319.6666666666667,16.49,904.3333333333334,183.3,459.06666666666666,0.0
